Time,Latitude,Longitude,counts
1713997518.62,0,0,100.0
1713997520.62,0,0,81.5
1713997522.62,0,0,68.0
1713997524.63,0,0,81.5
1713997526.6,0,0,81.5
1713997528.62,0,0,95.5
1713997530.62,0,0,90.5
1713997532.62,0,0,84.0
1713997534.62,0,0,94.5
1713997536.6,0,0,94.5
1713997538.63,0,0,76.5
1713997540.62,0,0,87.5
1713997542.62,0,0,85.5
1713997544.6,0,0,85.5
1713997546.62,0,0,88.0
1713997548.62,0,0,84.0
1713997550.62,0,0,90.5
1713997552.64,0,0,72.0
